WeekNumber,CollectionDate,SpawnYear,MasterID,BioSamplesID,Rear,SRR,LGDMarkAD,LGDFLmm,GenSex,GenStock,MPG,GenStockProb,GenParentHatchery,GenBY,BioScaleFinalAge,FwAge,SwAge,Age,totalAge,BY,BiosamplesValid,LGDValid,LGDNumPIT
41,10/6/2010,SY2011,113513,,H,32H,AD,780,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113512,,HNC,32H,AI,780,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113511,,H,32H,AD,770,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113510,,H,32H,AD,770,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113509,,H,32H,AD,770,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113508,,H,32H,AD,770,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113507,,H,32H,AD,770,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113506,,H,32H,AD,770,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113505,,H,32H,AD,770,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113504,,H,32H,AD,770,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113503,,HNC,32H,AI,770,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113502,,HNC,32H,AI,770,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113501,,HNC,32H,AI,770,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113500,,H,32H,AD,770,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113499,,H,32H,AD,770,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113498,,HNC,32H,AI,770,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113497,,HNC,32H,AI,770,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113496,,H,32H,AD,760,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113495,,H,32H,AD,760,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113494,,H,32H,AD,760,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113493,,H,32H,AD,760,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113492,,H,32H,AD,760,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113491,,H,32H,AD,760,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113490,,H,32H,AD,760,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113489,,H,32H,AD,750,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113488,,H,32H,AD,750,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113487,,H,32H,AD,750,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113486,,H,32H,AD,750,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113485,,H,32H,AD,750,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113484,,HNC,32H,AI,750,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113483,,HNC,32H,AI,750,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113482,,H,32H,AD,750,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113481,,H,32H,AD,750,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113480,,H,32H,AD,740,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113479,,HNC,32H,AI,730,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113478,,H,32H,AD,720,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113477,,H,32H,AD,720,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113476,,H,32H,AD,720,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113475,,H,32H,AD,720,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113474,,H,32H,AD,720,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113473,,H,32H,AD,710,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113472,,H,32H,AD,710,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113471,,H,32H,AD,710,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113470,,H,32H,AD,710,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113469,,H,32H,AD,700,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113468,,H,32H,AD,700,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113467,,H,32H,AD,700,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113466,,H,32H,AD,700,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113465,,H,32H,AD,700,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113464,,H,32H,AD,700,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113463,,H,32H,AD,690,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113462,,H,32H,AD,690,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113461,,H,32H,AD,690,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113460,,H,32H,AD,690,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113459,,H,32H,AD,680,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113458,,H,32H,AD,680,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113457,,H,32H,AD,680,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113456,,H,32H,AD,670,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113455,,H,32H,AD,670,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113454,,H,32H,AD,670,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113453,,HNC,32H,AI,670,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113452,,H,32H,AD,660,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113451,,H,32H,AD,660,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113450,,H,32H,AD,660,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113449,,H,32H,AD,660,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113448,,H,32H,AD,650,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113447,,H,32H,AD,650,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113446,,H,32H,AD,650,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113445,,H,32H,AD,650,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113444,,H,32H,AD,650,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113443,,HNC,32H,AI,650,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113442,,HNC,32H,AI,650,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113441,,H,32H,AD,640,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113440,,H,32H,AD,640,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113439,,H,32H,AD,640,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113438,,H,32H,AD,640,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113437,,HNC,32H,AI,640,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113436,,H,32H,AD,640,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113435,,H,32H,AD,640,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113434,,H,32H,AD,630,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113433,,HNC,32H,AI,630,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113432,,HNC,32H,AI,630,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113431,,HNC,32H,AI,630,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113430,,HNC,32H,AI,630,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113429,,H,32H,AD,620,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113428,,H,32H,AD,620,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113427,,H,32H,AD,620,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113426,,H,32H,AD,620,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113425,,H,32H,AD,620,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113424,,H,32H,AD,610,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113423,,H,32H,AD,610,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113422,,H,32H,AD,610,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113421,,H,32H,AD,610,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113420,,H,32H,AD,600,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113419,,H,32H,AD,600,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113418,,H,32H,AD,600,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113417,,H,32H,AD,600,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113416,,H,32H,AD,600,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113415,,H,32H,AD,600,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113414,,H,32H,AD,600,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113413,,H,32H,AD,600,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113412,,H,32H,AD,600,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113411,,H,32H,AD,590,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113410,,H,32H,AD,590,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113409,,H,32H,AD,590,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113408,,H,32H,AD,590,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113407,,H,32H,AD,590,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113406,,H,32H,AD,590,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113405,,H,32H,AD,590,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113404,,H,32H,AD,590,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113403,,HNC,32H,AI,590,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113402,,H,32H,AD,590,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113401,,H,32H,AD,590,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113400,,H,32H,AD,590,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113399,,H,32H,AD,580,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113398,,H,32H,AD,580,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113397,,H,32H,AD,580,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113396,,H,32H,AD,580,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113395,,H,32H,AD,580,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113394,,H,32H,AD,580,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113393,,H,32H,AD,580,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113392,,H,32H,AD,580,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113391,,HNC,32H,AI,580,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113390,,HNC,32H,AI,580,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113389,,H,32H,AD,580,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113388,,H,32H,AD,570,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113387,,H,32H,AD,570,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113386,,H,32H,AD,570,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113385,,H,32H,AD,570,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113384,,H,32H,AD,570,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113383,,H,32H,AD,570,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113382,,H,32H,AD,570,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113381,,H,32H,AD,570,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113380,,H,32H,AD,570,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113379,,H,32H,AD,570,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113378,,HNC,32H,AI,570,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113377,,HNC,32H,AI,570,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113376,,HNC,32H,AI,570,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113375,,H,32H,AD,570,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113374,,H,32H,AD,570,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113373,,H,32H,AD,570,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113372,,H,32H,AD,560,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113371,,H,32H,AD,560,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113370,,H,32H,AD,560,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113369,,H,32H,AD,560,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113368,,H,32H,AD,560,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113367,,H,32H,AD,560,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113366,,H,32H,AD,560,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113365,,H,32H,AD,560,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113364,,H,32H,AD,560,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113363,,H,32H,AD,560,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113362,,H,32H,AD,560,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113361,,H,32H,AD,560,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113360,,HNC,32H,AI,560,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113359,,HNC,32H,AI,560,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113358,,H,32H,AD,560,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113357,,H,32H,AD,560,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113356,,H,32H,AD,560,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113355,,H,32H,AD,560,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113354,,H,32H,AD,560,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113353,,H,32H,AD,550,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113352,,H,32H,AD,550,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113351,,H,32H,AD,550,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113350,,H,32H,AD,550,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113349,,H,32H,AD,550,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113348,,HNC,32H,AI,550,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113347,,HNC,32H,AI,550,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113346,,HNC,32H,AI,550,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113345,,HNC,32H,AI,550,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113344,,H,32H,AD,550,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113343,,H,32H,AD,540,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113342,,H,32H,AD,540,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113341,,H,32H,AD,540,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113340,,H,32H,AD,540,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113339,,H,32H,AD,540,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113338,,H,32H,AD,540,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113337,,H,32H,AD,540,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113336,,HNC,32H,AI,540,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113335,,HNC,32H,AI,540,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113334,,H,32H,AD,540,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113333,,H,32H,AD,530,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113332,,H,32H,AD,530,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113331,,H,32H,AD,530,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113330,,H,32H,AD,530,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113329,,H,32H,AD,530,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113328,,H,32H,AD,530,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113327,,HNC,32H,AI,530,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113326,,H,32H,AD,530,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113325,,H,32H,AD,520,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113324,,H,32H,AD,520,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113323,,HNC,32H,AI,520,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/6/2010,SY2011,113322,,H,32H,AD,510,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113866,,HNC,32H,AI,910,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113865,,H,32H,AD,900,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113864,,HNC,32H,AI,890,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113863,,H,32H,AD,880,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113862,,H,32H,AD,880,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113861,,H,32H,AD,880,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113860,,H,32H,AD,880,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113859,,H,32H,AD,870,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113858,,H,32H,AD,870,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113857,,H,32H,AD,870,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113856,,H,32H,AD,860,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113855,,H,32H,AD,860,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113854,,H,32H,AD,860,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113853,,H,32H,AD,860,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113852,,H,32H,AD,860,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113851,,H,32H,AD,850,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113850,,H,32H,AD,850,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113849,,H,32H,AD,850,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113848,,H,32H,AD,850,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113847,,H,32H,AD,850,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113846,,H,32H,AD,850,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113845,,H,32H,AD,850,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113844,,H,32H,AD,850,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113843,,H,32H,AD,840,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113842,,H,32H,AD,840,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113841,,H,32H,AD,840,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113840,,H,32H,AD,840,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113839,,H,32H,AD,840,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113838,,H,32H,AD,840,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113837,,H,32H,AD,840,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113836,,H,32H,AD,840,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113835,,H,32H,AD,840,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113834,,H,32H,AD,840,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113833,,H,32H,AD,840,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113832,,H,32H,AD,830,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113831,,H,32H,AD,830,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113830,,H,32H,AD,830,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113829,,H,32H,AD,830,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113828,,H,32H,AD,830,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113827,,H,32H,AD,830,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113826,,H,32H,AD,830,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113825,,H,32H,AD,830,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113824,,H,32H,AD,830,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113823,,HNC,32H,AI,830,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113822,,H,32H,AD,830,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113821,,H,32H,AD,820,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113820,,H,32H,AD,820,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113819,,H,32H,AD,820,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113818,,H,32H,AD,820,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113817,,H,32H,AD,820,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113816,,H,32H,AD,820,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113815,,H,32H,AD,820,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113814,,H,32H,AD,820,NA,NA,NA,,,,,,NA,NA,,NA,,1,
41,10/7/2010,SY2011,113813,,H,32H,AD,820,NA,NA,NA,,,,,,NA,NA,,NA,,1,
